,time,open,high,low,close,tick_volume,spread,real_volume
834,1675286100,1.09113,1.09113,1.09067,1.09106,248,6,0
835,1675286160,1.09106,1.09129,1.09066,1.0907499999999999,222,7,0
836,1675286220,1.09076,1.09083,1.0903100000000001,1.09052,250,1,0
837,1675286280,1.09052,1.09077,1.09037,1.09051,212,0,0
838,1675286340,1.09051,1.09085,1.09051,1.09062,211,4,0
839,1675286400,1.09061,1.09083,1.09048,1.09064,200,3,0
840,1675286460,1.09064,1.09099,1.0905,1.09097,158,5,0
841,1675286520,1.09097,1.09112,1.09084,1.09085,161,5,0
842,1675286580,1.09084,1.09107,1.09077,1.09081,117,3,0
843,1675286640,1.09081,1.09087,1.09061,1.09073,161,7,0
844,1675286700,1.09074,1.09081,1.0903,1.09041,172,0,0
845,1675286760,1.09041,1.09087,1.09041,1.0908,158,4,0
846,1675286820,1.0908,1.09123,1.09076,1.09109,201,0,0
847,1675286880,1.09109,1.09132,1.09102,1.09128,195,4,0
848,1675286940,1.09129,1.09139,1.09106,1.09108,172,0,0
849,1675287000,1.09108,1.09134,1.09072,1.09094,331,0,0
850,1675287060,1.09094,1.09148,1.08984,1.08988,386,1,0
851,1675287120,1.08988,1.09074,1.08956,1.08965,411,0,0
852,1675287180,1.08965,1.08981,1.08881,1.0894,421,0,0
853,1675287240,1.08942,1.09066,1.08895,1.09064,413,1,0
854,1675287300,1.09063,1.0913,1.09007,1.09081,411,1,0
855,1675287360,1.09081,1.09128,1.09052,1.09102,384,0,0
856,1675287420,1.09102,1.09261,1.0906,1.09171,416,0,0
857,1675287480,1.09171,1.09313,1.09167,1.09303,475,0,0
858,1675287540,1.09302,1.09422,1.09294,1.09371,412,0,0
859,1675287600,1.09377,1.09433,1.09345,1.09409,394,0,0
860,1675287660,1.09412,1.09608,1.09412,1.09563,408,0,0
861,1675287720,1.09562,1.09589,1.09422,1.09506,415,0,0
862,1675287780,1.0950199999999999,1.09676,1.0950199999999999,1.09649,453,0,0
863,1675287840,1.09647,1.09734,1.09595,1.09727,438,0,0
864,1675287900,1.09728,1.09731,1.09631,1.09716,396,1,0
865,1675287960,1.0971,1.09851,1.09703,1.09801,389,0,0
866,1675288020,1.09798,1.09804,1.09703,1.09744,417,0,0
867,1675288080,1.09744,1.09786,1.0972,1.09753,347,0,0
868,1675288140,1.09753,1.09762,1.09656,1.09662,392,3,0
869,1675288200,1.09662,1.09758,1.09662,1.09752,400,0,0
870,1675288260,1.09752,1.09757,1.09651,1.09748,386,0,0
871,1675288320,1.09748,1.0977,1.09721,1.09761,334,0,0
872,1675288380,1.0976,1.09832,1.09724,1.09815,376,0,0
873,1675288440,1.09815,1.09837,1.09764,1.09786,316,0,0
874,1675288500,1.09786,1.09832,1.09732,1.09788,340,0,0
875,1675288560,1.09792,1.09814,1.09764,1.09799,321,1,0
876,1675288620,1.09798,1.09848,1.09742,1.09754,332,0,0
877,1675288680,1.09754,1.09784,1.0973600000000001,1.09757,312,1,0
878,1675288740,1.09757,1.09787,1.09737,1.09773,255,0,0
879,1675288800,1.09773,1.0983,1.09771,1.09802,303,5,0
880,1675288860,1.09801,1.0984,1.09771,1.09824,279,3,0
881,1675288920,1.09823,1.09854,1.09806,1.09821,285,4,0
882,1675288980,1.0982,1.09897,1.09804,1.09886,232,0,0
883,1675289040,1.09886,1.09907,1.09856,1.09861,225,3,0
884,1675289100,1.09861,1.0996299999999999,1.09857,1.09962,271,0,0
885,1675289160,1.09959,1.09985,1.09922,1.09929,239,0,0
886,1675289220,1.09929,1.10003,1.09863,1.09903,350,0,0
887,1675289280,1.09904,1.09942,1.09886,1.09908,288,0,0
888,1675289340,1.09908,1.09944,1.09888,1.09894,272,4,0
889,1675289400,1.09894,1.09894,1.09819,1.0985,321,0,0
890,1675289460,1.0985,1.09877,1.0982,1.09864,246,5,0
891,1675289520,1.09864,1.09871,1.0979,1.0979,240,0,0
892,1675289580,1.09789,1.09804,1.09761,1.09767,221,3,0
893,1675289640,1.09769,1.09794,1.0976,1.0979,188,6,0
894,1675289700,1.09789,1.09799,1.0972,1.09732,242,3,0
895,1675289760,1.09732,1.09745,1.0969,1.0974,257,0,0
896,1675289820,1.09741,1.09793,1.09741,1.09785,262,4,0
897,1675289880,1.09785,1.09886,1.09781,1.0984,212,0,0
898,1675289940,1.09843,1.09874,1.09831,1.09864,195,4,0
899,1675290000,1.09863,1.09863,1.09793,1.09813,219,0,0
900,1675290060,1.09814,1.09843,1.09793,1.09802,144,0,0
901,1675290120,1.09803,1.09836,1.098,1.09833,170,2,0
902,1675290180,1.09833,1.09836,1.09802,1.09808,190,7,0
903,1675290240,1.09808,1.09839,1.09796,1.09832,155,5,0
904,1675290300,1.09832,1.09864,1.0983,1.09845,150,5,0
905,1675290360,1.09846,1.09888,1.09843,1.09874,169,3,0
906,1675290420,1.09874,1.09904,1.09871,1.09904,182,3,0
907,1675290480,1.09903,1.0993,1.09903,1.09916,163,5,0
908,1675290540,1.0991900000000001,1.09925,1.099,1.09921,101,7,0
909,1675290600,1.09921,1.0994,1.09921,1.09936,134,3,0
910,1675290660,1.09935,1.09951,1.09932,1.0994,145,0,0
911,1675290720,1.0994,1.09949,1.09913,1.09947,129,6,0
912,1675290780,1.09947,1.09962,1.09926,1.09959,103,0,0
913,1675290840,1.09959,1.09962,1.09928,1.09942,121,5,0
914,1675290900,1.09942,1.09955,1.09934,1.0995,152,6,0
915,1675290960,1.0995,1.0996,1.09935,1.09939,149,7,0
916,1675291020,1.0994,1.0996,1.0994,1.0995,123,4,0
917,1675291080,1.0995,1.0996,1.0994,1.09941,115,1,0
918,1675291140,1.09941,1.0996,1.09936,1.09957,169,5,0
919,1675291200,1.09957,1.0997,1.09951,1.0997,135,7,0
920,1675291260,1.0997,1.09996,1.09966,1.09966,146,5,0
921,1675291320,1.09966,1.09971,1.09945,1.09949,143,6,0
922,1675291380,1.09949,1.09973,1.09947,1.0996,149,3,0
923,1675291440,1.0996,1.09972,1.09948,1.09952,151,5,0
924,1675291500,1.09952,1.09971,1.09949,1.09965,134,5,0
925,1675291560,1.09964,1.0998,1.09958,1.09974,122,7,0
926,1675291620,1.09974,1.09974,1.09934,1.09939,98,8,0
927,1675291680,1.09941,1.09944,1.09887,1.09896,126,7,0
928,1675291740,1.09896,1.09916,1.09891,1.09908,140,6,0
929,1675291800,1.09908,1.09908,1.09835,1.0984,184,0,0
930,1675291860,1.09847,1.09867,1.09847,1.09862,148,3,0
931,1675291920,1.09863,1.09864,1.09843,1.09844,146,7,0
932,1675291980,1.09844,1.09865,1.09842,1.09857,106,7,0
933,1675292040,1.09857,1.09857,1.0984099999999999,1.09855,111,8,0
934,1675292100,1.09855,1.0988,1.09849,1.09868,127,7,0
935,1675292160,1.09868,1.09874,1.09847,1.09853,87,6,0
936,1675292220,1.09853,1.09885,1.09849,1.09884,89,6,0
937,1675292280,1.09884,1.09894,1.09878,1.09882,87,8,0
938,1675292340,1.09882,1.09884,1.09863,1.09875,85,8,0
939,1675292400,1.09875,1.09886,1.09862,1.09869,115,3,0
940,1675292460,1.09869,1.09874,1.09856,1.09859,76,9,0
941,1675292520,1.09859,1.09878,1.09851,1.0985800000000001,45,0,0
942,1675292580,1.09857,1.09859,1.09846,1.09846,61,10,0
943,1675292640,1.09846,1.09856,1.0984099999999999,1.09842,59,10,0
944,1675292700,1.09842,1.09867,1.09834,1.09866,122,2,0
945,1675292760,1.09866,1.09872,1.09861,1.09868,57,6,0
946,1675292820,1.09868,1.09881,1.09868,1.09874,33,8,0
947,1675292880,1.09875,1.09881,1.09868,1.09878,34,9,0
948,1675292940,1.09878,1.09878,1.09871,1.09871,28,9,0
949,1675293000,1.0987,1.09876,1.09869,1.09875,39,7,0
950,1675293060,1.09874,1.09885,1.09865,1.09871,43,7,0
951,1675293120,1.09871,1.09871,1.0985,1.09852,40,5,0
952,1675293180,1.09854,1.09854,1.09844,1.09847,37,9,0
953,1675293240,1.09847,1.09852,1.09843,1.09846,36,9,0
954,1675293300,1.09846,1.09848,1.09843,1.09847,26,9,0
955,1675293360,1.09847,1.09847,1.09836,1.09845,28,7,0
956,1675293420,1.09845,1.09855,1.09845,1.09855,28,11,0
957,1675293480,1.09855,1.09857,1.09848,1.09856,39,8,0
958,1675293540,1.09856,1.09862,1.09852,1.0986,25,9,0
959,1675293600,1.0986,1.0986,1.09853,1.09855,16,10,0
960,1675293660,1.09854,1.09854,1.09849,1.0985,7,8,0
961,1675293720,1.0985,1.09851,1.09846,1.09847,18,10,0
962,1675293780,1.09847,1.09848,1.09835,1.09835,22,10,0
963,1675293840,1.09835,1.09837,1.09829,1.09837,13,7,0
964,1675293900,1.09838,1.09842,1.09832,1.09832,20,6,0
965,1675293960,1.09832,1.0984099999999999,1.0983,1.09831,20,6,0
966,1675294020,1.09831,1.09833,1.09829,1.09833,8,7,0
967,1675294080,1.0984,1.09852,1.09839,1.09845,28,3,0
968,1675294140,1.09845,1.09845,1.0983,1.09835,37,7,0
969,1675294200,1.09835,1.09844,1.09832,1.09843,31,6,0
970,1675294260,1.09844,1.09849,1.09844,1.09847,9,8,0
971,1675294320,1.09847,1.09854,1.09846,1.09854,24,7,0
972,1675294380,1.09854,1.09855,1.0985,1.09853,16,7,0
973,1675294440,1.09853,1.09868,1.09851,1.09865,22,7,0
974,1675294500,1.09865,1.09873,1.09865,1.0987,21,6,0
975,1675294560,1.0987,1.0987,1.09863,1.09866,18,7,0
976,1675294620,1.09865,1.09877,1.09865,1.09873,28,8,0
977,1675294680,1.09873,1.09873,1.09861,1.09871,31,7,0
978,1675294740,1.0987,1.09873,1.09861,1.09861,14,7,0
979,1675294800,1.09861,1.09883,1.09861,1.09883,25,6,0
980,1675294860,1.09883,1.09883,1.09868,1.09868,21,8,0
981,1675294920,1.09868,1.09879,1.09868,1.09879,19,8,0
982,1675294980,1.09879,1.09884,1.09877,1.09878,18,8,0
983,1675295040,1.09877,1.09885,1.09877,1.09878,19,9,0
984,1675295100,1.09878,1.09886,1.09876,1.09881,23,8,0
985,1675295160,1.09881,1.09883,1.09876,1.09883,25,9,0
986,1675295220,1.09883,1.09888,1.09881,1.09888,20,8,0
987,1675295280,1.09888,1.0989,1.09879,1.09881,19,7,0
988,1675295340,1.09881,1.09898,1.09881,1.09892,24,9,0
989,1675295400,1.09892,1.09901,1.09892,1.099,40,7,0
990,1675295460,1.09903,1.09903,1.09893,1.09899,17,6,0
991,1675295520,1.09899,1.0990199999999999,1.09888,1.0989,33,5,0
992,1675295580,1.0989,1.09895,1.09889,1.09894,31,8,0
993,1675295640,1.09894,1.09894,1.09879,1.0988,27,8,0
994,1675295700,1.0988,1.09896,1.09879,1.09891,42,5,0
995,1675295760,1.09891,1.09898,1.09889,1.09895,22,6,0
996,1675295820,1.09894,1.09898,1.09877,1.09887,29,6,0
997,1675295880,1.09886,1.0990199999999999,1.09884,1.09891,34,7,0
998,1675295940,1.0989,1.09893,1.09869,1.09869,29,10,0
999,1675296000,1.09853,1.09865,1.09848,1.09865,7,65,0
